cohort,ticker,cik,finra_symbols_observed,first_observed_settlement_date,last_observed_settlement_date,observed_settlement_dates,expected_settlement_dates,symbol_date_coverage,time_valid_cik_linked_dates,time_valid_cik_link_coverage,link_sources,link_status
CURRENT_SP500_REFERENCE_503,RVTY,0000031791,RVTY,2023-05-31,2026-06-30,75,122,0.6147540983606558,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,SBAC,0001034054,SBAC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,SBUX,0000829224,SBUX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,SCHW,0000316709,SCHW,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,SHW,0000089800,SHW,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,SJM,0000091419,SJM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,SLB,0000087347,SLB,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,SMCI,0001375365,SMCI,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,SNA,0000091440,SNA,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,SNDK,0002023554,SNDK,2025-02-28,2026-06-30,33,122,0.27049180327868855,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,SNPS,0000883241,SNPS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,SO,0000092122,SO,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,SOLV,0001964738,SOLV,2024-04-15,2026-06-30,54,122,0.4426229508196721,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,SPG,0001063761,SPG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,SPGI,0000064040,SPGI,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,SRE,0001032208,SRE,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,STE,0001757898,STE,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,STLD,0001022671,STLD,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,STT,0000093751,STT,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,STX,0001137789,STX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,STZ,0000016918,STZ,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,SW,0002005951,SW,2024-07-15,2026-06-30,48,122,0.39344262295081966,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,SWK,0000093556,SWK,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,SWKS,0000004127,SWKS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,SYF,0001601712,SYF,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,SYK,0000310764,SYK,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,SYY,0000096021,SYY,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,T,0000732717,T,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TAP,0000024545,TAP,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TDG,0001260221,TDG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TDY,0001094285,TDY,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TECH,0000842023,TECH,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TEL,0001385157,TEL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TER,0000097210,TER,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TFC,0000092230,TFC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TGT,0000027419,TGT,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TJX,0000109198,TJX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TKO,0001973266,TKO,2023-09-15,2026-06-30,68,122,0.5573770491803278,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TMO,0000097745,TMO,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TMUS,0001283699,TMUS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TPL,0001811074,TPL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TPR,0001116132,TPR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TRGP,0001389170,TRGP,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TRMB,0000864749,TRMB,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TROW,0001113169,TROW,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TRV,0000086312,TRV,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TSCO,0000916365,TSCO,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TSLA,0001318605,TSLA,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TSN,0000100493,TSN,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TT,0001466258,TT,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TTD,0001671933,TTD,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TTWO,0000946581,TTWO,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TXN,0000097476,TXN,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TXT,0000217346,TXT,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,TYL,0000860731,TYL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,UAL,0000100517,UAL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,UBER,0001543151,UBER,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,UDR,0000074208,UDR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,UHS,0000352915,UHS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ULTA,0001403568,ULTA,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,UNH,0000731766,UNH,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,UNP,0000100885,UNP,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,UPS,0001090727,UPS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,URI,0001067701,URI,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,USB,0000036104,USB,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,V,0001403161,V,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,VEEV,0001393052,VEEV,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,VICI,0001705696,VICI,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,VLO,0001035002,VLO,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,VLTO,0001967680,VLTO,2023-10-13,2026-06-30,66,122,0.5409836065573771,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,VMC,0001396009,VMC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,VRSK,0001442145,VRSK,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,VRSN,0001014473,VRSN,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,VRT,0001674101,VRT,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,VRTX,0000875320,VRTX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,VST,0001692819,VST,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,VTR,0000740260,VTR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,VTRS,0001792044,VTRS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,VZ,0000732712,VZ,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,WAB,0000943452,WAB,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,WAT,0001000697,WAT,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,WBD,0001437107,WBD,2022-04-14,2026-06-30,102,122,0.8360655737704918,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,WDAY,0001327811,WDAY,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,WDC,0000106040,WDC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,WEC,0000783325,WEC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,WELL,0000766704,WELL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,WFC,0000072971,WFC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,WM,0000823768,WM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,WMB,0000107263,WMB,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,WMT,0000104169,WMT,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,WRB,0000011544,WRB,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,WSM,0000719955,WSM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,WST,0000105770,WST,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,WTW,0001140536,WTW,2022-01-14,2026-06-30,108,122,0.8852459016393442,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,WY,0000106535,WY,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,WYNN,0001174922,WYNN,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,XEL,0000072903,XEL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,XOM,0000034088,XOM,2021-06-15,2026-06-30,122,122,1.0,122,1.0,PRICE_UNIVERSE_CIK_PERIODS,TIME_VALID_CIK_VERIFIED
CURRENT_SP500_REFERENCE_503,XYL,0001524472,XYL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,XYZ,0001512673,XYZ,2025-01-31,2026-06-30,35,122,0.28688524590163933,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,YUM,0001041061,YUM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ZBH,0001136869,ZBH,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ZBRA,0000877212,ZBRA,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ZTS,0001555280,ZTS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
