ticker,universe_role,signal_date,outcome_end,fold_id,success_label,first_boundary,terminal_path,maximum_favorable_excursion,maximum_adverse_excursion,terminal_return,stress_constrained_sleeve_share_delta_rate,stress_constrained_time_to_reentry_sessions,future_fields_are_labels_only
LDOS,INDEPENDENT_CURRENT_CONSTITUENTS,2020-01-17,2020-07-20,F04,STRUCTURAL_DAMAGE,UPSIDE_CONTINUATION,STRUCTURAL_BREAK,0.19179777896466144,-0.3121987732201945,-0.13632738770451425,0.0,,True
LDOS,INDEPENDENT_CURRENT_CONSTITUENTS,2022-11-25,2023-05-30,F07,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.014693654089896313,-0.2884265449450265,-0.26696465297306227,0.3846795514593375,117.0,True
LDOS,INDEPENDENT_CURRENT_CONSTITUENTS,2023-11-24,2024-05-28,F08,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.4249197332129868,-0.00505818792751489,0.3912646734908376,0.0,,True
LDOS,INDEPENDENT_CURRENT_CONSTITUENTS,2024-08-30,2025-03-05,F09,NO_ECONOMIC_EDGE,UPSIDE_CONTINUATION,LARGE_PULLBACK,0.27365992214670487,-0.1958463326587122,-0.15215741493228607,0.0,,True
LEN,INDEPENDENT_CURRENT_CONSTITUENTS,2020-01-17,2020-07-20,F04,NO_ECONOMIC_EDGE,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.13101345929919428,-0.5339056805208873,0.0986644093316309,0.0,,True
LEN,INDEPENDENT_CURRENT_CONSTITUENTS,2024-01-19,2024-07-22,F08,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.1477377156505384,-0.05186885786514428,0.1477377156505384,0.0,,True
LH,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-19,2018-07-20,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,TRADABLE_PULLBACK,0.08612842119332265,-0.08062395098610131,0.07196506538231673,0.074464209292981,49.0,True
LH,INDEPENDENT_CURRENT_CONSTITUENTS,2020-11-06,2021-05-11,F05,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.30014461948489957,-0.08166213464035932,0.2906090019074279,0.0635038688788041,20.0,True
LH,INDEPENDENT_CURRENT_CONSTITUENTS,2021-01-08,2021-07-12,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.31805197431771637,0.005900085121674614,0.31805197431771637,0.0,,True
LH,INDEPENDENT_CURRENT_CONSTITUENTS,2021-01-29,2021-07-30,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.2937397519818439,-0.02241054150554589,0.2937397519818439,0.0,,True
LH,INDEPENDENT_CURRENT_CONSTITUENTS,2024-11-08,2025-05-14,F09,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.06570596003105278,-0.11933291046447858,0.005782928044086644,0.1227132074395882,101.0,True
LH,INDEPENDENT_CURRENT_CONSTITUENTS,2025-01-24,2025-07-28,F09,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.09447766949952974,-0.13484592518842153,0.07072287697020596,0.1493376504675505,51.0,True
LHX,INDEPENDENT_CURRENT_CONSTITUENTS,2016-11-11,2017-05-16,F01,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.10633132465426809,-0.02825488807153853,0.060921800286780625,0.0,,True
LHX,INDEPENDENT_CURRENT_CONSTITUENTS,2017-01-06,2017-07-10,F01,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.09998039941957293,-0.043615768354271944,0.09998039941957293,0.0,,True
LHX,INDEPENDENT_CURRENT_CONSTITUENTS,2017-01-27,2017-07-28,F01,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.1382942888517218,-0.00682713675905644,0.12667413910657133,0.0,,True
LII,INDEPENDENT_CURRENT_CONSTITUENTS,2016-09-02,2017-03-07,F01,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.0335182513173069,-0.13019774954743468,0.02143993364660579,0.1429527504307532,42.0,True
LII,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-26,2018-07-27,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,-0.0005881170667503266,-0.1416975801216639,-0.0394909408364692,0.1487396160227523,60.0,True
LII,INDEPENDENT_CURRENT_CONSTITUENTS,2020-10-02,2021-04-06,F05,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.19152799384813823,-0.023888227535523332,0.19152799384813823,0.0,,True
LII,INDEPENDENT_CURRENT_CONSTITUENTS,2020-11-06,2021-05-11,F05,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.15899851515005725,-0.1227315117350315,0.13568811688618299,0.1550779383881273,38.0,True
LII,INDEPENDENT_CURRENT_CONSTITUENTS,2023-08-25,2024-02-27,F08,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.3073516773049185,-0.05658881460323528,0.3073516773049185,0.0,,True
LII,INDEPENDENT_CURRENT_CONSTITUENTS,2024-01-19,2024-07-22,F08,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.30806879064006365,-0.0542056917230751,0.267942438293141,0.0629724819506072,10.0,True
LIN,PRIMARY,2017-08-18,2018-02-20,F02,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.2664345031251767,-0.015117333073115802,0.17402561809266737,0.0,,True
LIN,PRIMARY,2020-08-28,2021-03-02,F05,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.0787508307742546,-0.14135731765053106,0.009257734210397883,0.1542858690659088,42.0,True
LIN,PRIMARY,2021-12-31,2022-07-05,F06,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,-5.76801926741588e-05,-0.2177640743678847,-0.212786949807376,0.2577823062978472,44.0,True
LLY,PRIMARY,2021-08-20,2022-02-18,F06,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.033354301397440445,-0.1820162402353408,-0.10635752692956657,0.1995940670303999,26.0,True
LLY,PRIMARY,2023-08-11,2024-02-12,F08,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.40667271516904013,-0.0037181187867316723,0.4011614533844665,0.0,,True
LLY,PRIMARY,2024-01-12,2024-07-16,F08,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.48346434102606506,-0.030439247444401074,0.4696357573189365,0.0,,True
LMT,INDEPENDENT_CURRENT_CONSTITUENTS,2016-08-12,2017-02-13,F01,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.027055175271592624,-0.12137964247697242,0.006829624772775267,0.1278170787047494,48.0,True
LMT,INDEPENDENT_CURRENT_CONSTITUENTS,2017-08-04,2018-02-05,F02,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.2180435056669563,0.0005048078682661217,0.14674271870198052,0.0,,True
LMT,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-12,2018-07-16,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.07360557598590645,-0.1128818003766815,-0.03984331755492132,0.1220368619108727,116.0,True
LMT,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-26,2018-07-27,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.046680147833276786,-0.13513022929799468,-0.04913639059636565,0.1675721136442667,107.0,True
LMT,INDEPENDENT_CURRENT_CONSTITUENTS,2019-09-13,2020-03-16,F04,STRUCTURAL_DAMAGE,UPSIDE_CONTINUATION,STRUCTURAL_BREAK,0.14988345222838828,-0.2425223421925592,-0.2425223421925592,0.063876479948864,26.0,True
LMT,INDEPENDENT_CURRENT_CONSTITUENTS,2022-10-28,2023-05-02,F07,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.04711217111956101,-0.08831335682736419,-0.041683754668212614,0.0743236799774755,55.0,True
LNT,INDEPENDENT_CURRENT_CONSTITUENTS,2017-08-25,2018-02-27,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.06152662571578227,-0.11991165828118511,-0.0805754557387286,0.1306920831517546,114.0,True
LNT,INDEPENDENT_CURRENT_CONSTITUENTS,2017-09-08,2018-03-12,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.053662038694426206,-0.12643201413684857,-0.07774364905428388,0.1349032668404042,105.0,True
LNT,INDEPENDENT_CURRENT_CONSTITUENTS,2019-08-16,2020-02-18,F04,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.18093411637156787,-0.012977046748000931,0.18093411637156787,0.0,,True
LNT,INDEPENDENT_CURRENT_CONSTITUENTS,2020-01-17,2020-07-20,F04,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,0.0594736000949021,-0.29585587923037004,-0.10496087768000029,0.4018188905781639,43.0,True
LNT,INDEPENDENT_CURRENT_CONSTITUENTS,2024-11-15,2025-05-21,F09,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.09231071364140231,-0.07084276707808068,0.03166283278162796,0.0631551764206534,36.0,True
LOW,INDEPENDENT_CURRENT_CONSTITUENTS,2017-12-22,2018-06-26,F02,NO_ECONOMIC_EDGE,UPSIDE_CONTINUATION,TRADABLE_PULLBACK,0.18228631742323653,-0.09866647171260123,0.07445428554984934,0.0,,True
LOW,INDEPENDENT_CURRENT_CONSTITUENTS,2018-08-24,2019-02-27,F03,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.09400754881660478,-0.191185517885616,0.017761242234414887,0.2362032362675679,60.0,True
LOW,INDEPENDENT_CURRENT_CONSTITUENTS,2019-12-20,2020-06-23,F04,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.1446994744362966,-0.45449276377967773,0.13313867238985577,0.8422131954742842,59.0,True
LOW,INDEPENDENT_CURRENT_CONSTITUENTS,2020-01-17,2020-07-20,F04,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.19226395286996278,-0.4662177463530265,0.18986969820934507,0.8681069790171634,41.0,True
LOW,INDEPENDENT_CURRENT_CONSTITUENTS,2024-10-04,2025-04-08,F09,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.06083793883403876,-0.2025808654915392,-0.2025808654915392,0.1971909031898879,124.0,True
LRCX,INDEPENDENT_CURRENT_CONSTITUENTS,2016-08-05,2017-02-06,F01,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.27769808364960413,-0.04675618520449887,0.26602802151684357,0.0376910159442003,3.0,True
LRCX,INDEPENDENT_CURRENT_CONSTITUENTS,2016-08-19,2017-02-21,F01,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.2785212318818979,-0.021568608812122858,0.27397989139785883,0.0,,True
LRCX,INDEPENDENT_CURRENT_CONSTITUENTS,2017-01-13,2017-07-17,F01,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.5023432375110901,-0.01302681904695513,0.4295803371864768,0.0,,True
LRCX,INDEPENDENT_CURRENT_CONSTITUENTS,2019-11-15,2020-05-19,F04,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.20929179626216698,-0.3348152356082863,-0.06809072772606095,0.0934520018950786,10.0,True
LRCX,INDEPENDENT_CURRENT_CONSTITUENTS,2021-01-08,2021-07-12,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.33489192899210907,-0.03524486213202149,0.25230623075935377,0.0,,True
LRCX,INDEPENDENT_CURRENT_CONSTITUENTS,2024-01-19,2024-07-22,F08,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.36973402843599135,-0.0013917135808129144,0.187183786706294,0.0,,True
LULU,INDEPENDENT_CURRENT_CONSTITUENTS,2016-08-05,2017-02-06,F01,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,0.03663236977212425,-0.29807199911157334,-0.14562983786412587,0.4187364359203918,55.0,True
LULU,INDEPENDENT_CURRENT_CONSTITUENTS,2017-12-15,2018-06-19,F02,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.7104985878429775,0.009628110828075798,0.6895279164304096,0.0,,True
LULU,INDEPENDENT_CURRENT_CONSTITUENTS,2018-08-03,2019-02-05,F03,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.28878492370072273,-0.10168146825010604,0.16505391261820224,0.0,,True
LULU,INDEPENDENT_CURRENT_CONSTITUENTS,2020-08-14,2021-02-16,F05,NO_ECONOMIC_EDGE,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.14083986620679245,-0.15570573459829884,-0.026552443658647396,0.0,,True
LULU,INDEPENDENT_CURRENT_CONSTITUENTS,2023-09-01,2024-03-05,F08,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.26497440674945305,-0.1084391418386057,0.10358988335036545,0.103360483780871,23.0,True
LULU,INDEPENDENT_CURRENT_CONSTITUENTS,2023-12-08,2024-06-11,F08,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.04421614503399285,-0.3970059815450385,-0.35046156560587605,0.6683824217078342,116.0,True
LULU,INDEPENDENT_CURRENT_CONSTITUENTS,2024-01-19,2024-07-22,F08,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,-0.004194039184608922,-0.4210156675988024,-0.4111813427606189,0.684925160069281,121.0,True
LULU,INDEPENDENT_CURRENT_CONSTITUENTS,2025-01-10,2025-07-15,F09,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.06496068582205261,-0.4381621824012072,-0.4381621824012072,0.7603158027299977,110.0,True
LULU,INDEPENDENT_CURRENT_CONSTITUENTS,2025-01-24,2025-07-28,F09,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.05282105082965094,-0.4585656152045565,-0.4585656152045565,0.7830706680425059,124.0,True
LUV,INDEPENDENT_CURRENT_CONSTITUENTS,2017-01-27,2017-07-28,F01,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.22363067554788918,-0.013846391380095024,0.07734357299282824,0.0,,True
LUV,INDEPENDENT_CURRENT_CONSTITUENTS,2020-10-23,2021-04-27,F05,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.4980133465522334,-0.10867030176921966,0.45828463226582494,0.097045458392601,3.0,True
LUV,INDEPENDENT_CURRENT_CONSTITUENTS,2020-11-13,2021-05-18,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.4608020775266457,0.0013673147603641134,0.4145395864563315,0.0,,True
LUV,INDEPENDENT_CURRENT_CONSTITUENTS,2024-09-13,2025-03-18,F09,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.2147836725691461,-0.012257800994602053,0.14204083276979262,0.0,,True
LVS,INDEPENDENT_CURRENT_CONSTITUENTS,2016-11-25,2017-05-30,F01,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,-0.0025460047689126464,-0.1669132908199782,-0.041738000052497504,0.1988124173643026,60.0,True
LVS,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-12,2018-07-16,F02,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.15586067647837853,-0.015519797451372441,0.06341512962120377,0.0,,True
LVS,INDEPENDENT_CURRENT_CONSTITUENTS,2020-01-17,2020-07-20,F04,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,-0.039562399626151046,-0.4810734465658333,-0.34886283023365505,0.8422638688528767,40.0,True
LVS,INDEPENDENT_CURRENT_CONSTITUENTS,2022-11-11,2023-05-16,F07,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.49722991531679206,-0.02192989621895658,0.3483378699802777,0.0,,True
LVS,INDEPENDENT_CURRENT_CONSTITUENTS,2024-10-25,2025-04-30,F09,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,0.04976573027722542,-0.41242764320643277,-0.2981669438777722,0.6888004420616327,111.0,True
LVS,INDEPENDENT_CURRENT_CONSTITUENTS,2024-11-29,2025-06-04,F09,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,0.039766176167858935,-0.41802456964960555,-0.2109853132708014,0.7210354976976703,87.0,True
LYB,INDEPENDENT_CURRENT_CONSTITUENTS,2017-01-27,2017-07-28,F01,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,-0.0024134135442025473,-0.15497318174591057,-0.03739183170517446,0.1780874478727596,88.0,True
LYB,INDEPENDENT_CURRENT_CONSTITUENTS,2017-09-08,2018-03-12,F02,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.3378763582411637,0.022488860167082736,0.23532458698033554,0.0,,True
LYB,INDEPENDENT_CURRENT_CONSTITUENTS,2019-11-08,2020-05-12,F04,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,-0.0020534946757305717,-0.6321753264255772,-0.4112697475876137,1.5680086135647628,86.0,True
LYB,INDEPENDENT_CURRENT_CONSTITUENTS,2020-09-11,2021-03-15,F05,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.5059771566132152,-0.08303028496784504,0.48025868360503243,0.073403911007974,33.0,True
LYB,INDEPENDENT_CURRENT_CONSTITUENTS,2020-10-02,2021-04-06,F05,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.5491301312425565,-0.052463825625695626,0.48249636575449695,0.0532731218545587,18.0,True
LYV,INDEPENDENT_CURRENT_CONSTITUENTS,2020-12-18,2021-06-22,F05,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.26460574993833874,-0.09505656176675015,0.24635702374546264,0.0,,True
LYV,INDEPENDENT_CURRENT_CONSTITUENTS,2024-09-27,2025-04-01,F09,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.42229176647795397,0.002942796635827305,0.21399666221623126,0.0,,True
MA,PRIMARY,2016-10-28,2017-05-02,F01,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,TRADABLE_PULLBACK,0.10942485433766858,-0.06286223503841026,0.10942485433766858,0.0422241744214959,22.0,True
MA,PRIMARY,2023-09-01,2024-03-05,F08,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.15576191040422716,-0.12263214067049133,0.12841550659627488,0.1183728758471058,38.0,True
MA,PRIMARY,2023-11-24,2024-05-28,F08,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.18644917616938983,-0.010351306098655422,0.0821794070736841,0.0,,True
MA,PRIMARY,2024-10-18,2025-04-23,F09,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.11778942081841359,-0.06916506240155185,0.029618122034555716,0.0,,True
MA,PRIMARY,2024-11-01,2025-05-07,F09,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.1359617134138451,-0.054032154065646765,0.11806075179892717,0.0,,True
MA,PRIMARY,2025-01-24,2025-07-28,F09,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.10906866962797901,-0.10041422021514423,0.06834529223844621,0.1253088513375004,51.0,True
MAA,INDEPENDENT_CURRENT_CONSTITUENTS,2018-08-17,2019-02-20,F03,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,TRADABLE_PULLBACK,0.03058548328315447,-0.09664015401008963,0.020989608890464417,0.1013855117879865,88.0,True
MAA,INDEPENDENT_CURRENT_CONSTITUENTS,2024-11-08,2025-05-14,F09,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.08488090956897776,-0.06880713299857577,0.014735553859554384,0.0664569928038401,40.0,True
MAR,INDEPENDENT_CURRENT_CONSTITUENTS,2017-01-27,2017-07-28,F01,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.28703637553240546,-0.018354885211029792,0.20845307562987703,0.0,,True
MAR,INDEPENDENT_CURRENT_CONSTITUENTS,2020-12-18,2021-06-22,F05,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.22263627346921755,-0.0971123282686337,0.09765553999210619,0.0524266933029606,24.0,True
MAR,INDEPENDENT_CURRENT_CONSTITUENTS,2023-09-01,2024-03-05,F08,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,TRADABLE_PULLBACK,0.22754948279794474,-0.09984460416862173,0.20997683580342663,0.1075212308879247,42.0,True
MAR,INDEPENDENT_CURRENT_CONSTITUENTS,2024-11-08,2025-05-14,F09,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.0866673097969588,-0.24476740339885084,-0.024872791593992694,0.337344256829609,99.0,True
MAR,INDEPENDENT_CURRENT_CONSTITUENTS,2024-11-29,2025-06-04,F09,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.053132528085074515,-0.2680740401591406,-0.08958248808260949,0.378031393734269,85.0,True
MAS,INDEPENDENT_CURRENT_CONSTITUENTS,2017-10-20,2018-04-24,F02,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,UNRESOLVED,0.1568699729763121,-0.09356189855663255,-0.09356189855663255,0.0345613916390439,14.0,True
MAS,INDEPENDENT_CURRENT_CONSTITUENTS,2019-11-01,2020-05-05,F04,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,0.07248967186017174,-0.4083039450732725,-0.11965937882373012,0.6175675546809776,96.0,True
MAS,INDEPENDENT_CURRENT_CONSTITUENTS,2020-09-11,2021-03-15,F05,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.014690851830406082,-0.11650914439931759,-0.013138442365916436,0.1307560304172181,57.0,True
MAS,INDEPENDENT_CURRENT_CONSTITUENTS,2023-12-01,2024-06-04,F08,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.27397771370408663,0.0019303334285101226,0.09054895296860588,0.0,,True
MAS,INDEPENDENT_CURRENT_CONSTITUENTS,2024-10-18,2025-04-23,F09,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,-0.01773408243707919,-0.30949069252462547,-0.3025538562969232,0.4585833342347782,116.0,True
MCD,PRIMARY,2017-08-11,2018-02-12,F02,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.14741048401296952,-0.019327819898399823,0.05438773268538921,0.0,,True
MCD,PRIMARY,2018-01-26,2018-07-27,F02,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,-0.003307807429574705,-0.16344457766913045,-0.10583646838417393,0.18655996039287,24.0,True
MCD,PRIMARY,2020-10-02,2021-04-06,F05,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.05413280602745063,-0.06891246384467498,0.05413280602745063,0.0822107730233476,80.0,True
MCD,PRIMARY,2021-12-10,2022-06-13,F06,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.01781341696456118,-0.15750838082951268,-0.08998914504978917,0.1849473264325698,60.0,True
MCD,PRIMARY,2021-12-24,2022-06-27,F06,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.01406274950913633,-0.16061298315133588,-0.06079746023399213,0.1950379199800025,51.0,True
MCD,PRIMARY,2024-10-04,2025-04-08,F09,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.07021627958144605,-0.07353582819533921,-0.0012670033846565731,0.0699309945881054,69.0,True
MCHP,INDEPENDENT_CURRENT_CONSTITUENTS,2016-08-05,2017-02-06,F01,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.24166726833813112,0.0012377132950112113,0.23701757569099735,0.0,,True
MCHP,INDEPENDENT_CURRENT_CONSTITUENTS,2020-10-09,2021-04-13,F05,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.44513101310025993,-0.100368501622497,0.3881440052502656,0.1179399896273221,13.0,True
MCHP,INDEPENDENT_CURRENT_CONSTITUENTS,2020-11-06,2021-05-11,F05,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.314783312886302,-0.02681985454231406,0.1678305409947256,0.0512059488433265,2.0,True
MCHP,INDEPENDENT_CURRENT_CONSTITUENTS,2021-11-05,2022-05-09,F06,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.04478610859583965,-0.2453282709987834,-0.2453282709987834,0.3576192364895141,117.0,True
MCK,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-26,2018-07-27,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,-0.0022068958698477914,-0.2957349915554207,-0.2957349915554207,0.3218374354351219,124.0,True
MCK,INDEPENDENT_CURRENT_CONSTITUENTS,2019-08-16,2020-02-18,F04,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.16322195271030115,-0.10098280792156178,0.160452871828205,0.1208141906360407,35.0,True
MCK,INDEPENDENT_CURRENT_CONSTITUENTS,2020-01-10,2020-07-13,F04,NO_ECONOMIC_EDGE,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.1887907224193246,-0.19287839305166077,0.013591147746226717,0.0,,True
MCK,INDEPENDENT_CURRENT_CONSTITUENTS,2021-01-01,2021-07-02,F05,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.1682579927322012,-0.025298658663790996,0.11244575927834877,0.0,,True
MCK,INDEPENDENT_CURRENT_CONSTITUENTS,2022-01-28,2022-08-01,F06,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.3302635725674672,-0.005770580044565432,0.3302635725674672,0.0,,True
